Correct	Ground truth	Prediction	Confidence	Text
1	support	support	0.73	[CLS] german news : co - pilot of german ##wing ##s airbus was muslim convert … ’ hero of islamic state ’ ? [ e ##os ] $ ur ##l $ via $ mention $ [ e ##os ] german news : co - pilot of german ##wing ##s airbus was muslim convert … ’ hero of islamic state ’ ? [ e ##os ] $ ur ##l $ via $ mention $ [ e ##os ] [SEP] not shocked . [ e ##os ] mt $ mention $ german news : co - pilot of german ##wing ##s airbus was muslim convert ’ hero of islamic state ’ ? [ e ##os ] $ ur ##l $ [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.71	[CLS] io ##dine increases iq and is an essential part of the human diet , yet is absent from almost all salts today . [ e ##os ] yeah io ##di ##zed salt has been advertised on tv for decades and longer [ e ##os ] [SEP] the amount of io ##dine needed for optimal health is not the same amount needed to prevent go ##iter . [ e ##os ] there is also an io ##dine eva ##por ##ation rate that depends on a few variables . [ e ##os ] there was also a junk science anti - salt initiative a few decades ago that lowered the amount of io ##di ##zed salt some people consume . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.75	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] ' gr ##if ##ters ' lo ##l , okay . . . [ e ##os ] [SEP] it ' s a tragic shame truth and reality are so hard for you to deal with in life . [ e ##os ] here ' s [ the definition of gr ##if ##ter ] ( $ ur ##l $ ) since it has el ##uded you so far . [ e ##os ] the fact that the illegal immigrant community and their advocates routinely resort to lies and fraud to champion their cause is as damn ##ing as it gets . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.65	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] conclusions are difficult to come to , based on vast amounts of data . [ e ##os ] it ' s why we have multiple political id ##eo ##logies , except in the us , where you have two versions of right - wing political groups . [ e ##os ] [SEP] i agree , generally , but in particular cases that ' s really not true . [ e ##os ] that data is reasonably open to interpretation does not mean flat - earth ##ers have valid opinions , or that cis has valid opinions on immigration . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.67	[CLS] canadian soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ , on ##t . [ e ##os ] $ mention $ $ mention $ i ve only hears several times he was shot dead . [ e ##os ] but would be wonderful if they are wrong [ e ##os ] [SEP] $ mention $ $ mention $ at the time i posted cp ##l ci ##rill ##o was alive . [ e ##os ] unfortunately we know now he passed away . [ e ##os ] i , as many , am heart ##broken . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.64	[CLS] the latest $ mention $ on $ hash ##tag $ shooting ##s . [ e ##os ] gun ##man killed inside parliament , soldier shot at war memorial . [ e ##os ] $ ur ##l $ $ hash ##tag $ [ e ##os ] the latest $ mention $ on $ hash ##tag $ shooting ##s . [ e ##os ] gun ##man killed inside parliament , soldier shot at war memorial . [ e ##os ] $ ur ##l $ $ hash ##tag $ [ e ##os ] [SEP] $ mention $ $ mention $ everything has changed now . . god be with us as we change everything and stand on guard for canada . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.74	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] $ mention $ $ mention $ $ mention $ agree robin . [ e ##os ] she moves like someone who is cautious of another fall . [ e ##os ] my g ##fat ##her had parkinson ' s . [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ hillary ' s not above illness or disease it ' s human ! [ e ##os ] but if disease makes her unfit 4 duty , just way it is [ e ##os ] [SEP] [PAD]
1	comment	comment	0.85	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] $ mention $ look how low the car is ! [ e ##os ] seriously , its almost level with street . [ e ##os ] $ hash ##tag $ [ e ##os ] [SEP] that s true , did not notice before . “ [ e ##os ] $ mention $ : $ mention $ look how low the car is ! [ e ##os ] seriously , its almost level with street . [ e ##os ] $ hash ##tag $ ” [ e ##os ] [SEP] [PAD]
1	comment	comment	0.73	"[CLS] "" go online & amp ; put down ' hillary clinton illness , ' "" rudy says . [ e ##os ] yes - - but look up the truth - - not health sm ##ears $ ur ##l $ [ e ##os ] "" go online & amp ; put down ' hillary clinton illness , ' "" rudy says . [ e ##os ] yes - - but look up the truth - - not health sm ##ears $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ mention $ the net : great source of medical info . [ e ##os ] doc no longer need to go to med school . [ e ##os ] [SEP] [PAD]"
0	deny	comment	0.77	"[CLS] "" go online & amp ; put down ' hillary clinton illness , ' "" rudy says . [ e ##os ] yes - - but look up the truth - - not health sm ##ears $ ur ##l $ [ e ##os ] . $ mention $ your job as press is to write / publish the truth , not send pp ##l into fever swamps to dec ##ip ##her it from fake conspiracy theories [ e ##os ] [SEP] $ mention $ $ mention $ got ta agree brian . [ e ##os ] there is no truth as it per ##tain ##s to this subject . [ e ##os ] just say it outright . [ e ##os ] [SEP] [PAD]"
0	support	comment	0.65	"[CLS] "" go online & amp ; put down ' hillary clinton illness , ' "" rudy says . [ e ##os ] yes - - but look up the truth - - not health sm ##ears $ ur ##l $ [ e ##os ] "" go online & amp ; put down ' hillary clinton illness , ' "" rudy says . [ e ##os ] yes - - but look up the truth - - not health sm ##ears $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ mention $ stop denying , she ca not hold a press conference ! [ e ##os ] the videos showing her disease are legions . [ e ##os ] [SEP] [PAD]"
0	support	comment	0.71	"[CLS] secret service tells info ##war ##s : hillary seriously ill ; needs special accommodations tune in 4 ##pm - 6 ##pm cs ##t $ ur ##l $ $ hash ##tag $ $ hash ##tag $ [ e ##os ] secret service tells info ##war ##s : hillary seriously ill ; needs special accommodations tune in 4 ##pm - 6 ##pm cs ##t $ ur ##l $ $ hash ##tag $ $ hash ##tag $ [ e ##os ] [SEP] $ mention $ $ mention $ $ hash ##tag $ $ hash ##tag $ "" seriously ill "" han ##nity suggested brain damage , on last leg . [ e ##os ] she looks better now than the start [ e ##os ] [SEP] [PAD]"
1	comment	comment	0.50	[CLS] news : ' emergency emergency ' was the final distress call that was sent from the cockpit of flight $ hash ##tag $ - $ mention $ [ e ##os ] $ mention $ $ mention $ immediately manual ( auto ##pi ##lot off ) , throttle , oxygen masks + pass ##ng ##rs , radio call . [ e ##os ] all that in 20 seconds ? [ e ##os ] $ hash ##tag $ [ e ##os ] [SEP] $ mention $ $ mention $ radio call then passengers , no ? [ e ##os ] 20 sec is n ’ t much … it takes me longer to t ##wee ##t sometimes ; - ) [ e ##os ] [SEP] [PAD]
1	comment	comment	0.83	[CLS] news : ' emergency emergency ' was the final distress call that was sent from the cockpit of flight $ hash ##tag $ - $ mention $ [ e ##os ] $ mention $ $ mention $ what ’ s the exact procedure bt ##w ? [ e ##os ] what altitude would you drop down to ? [ e ##os ] at which rate of descent ? [ e ##os ] [SEP] $ mention $ $ mention $ immediately manual ( auto ##pi ##lot off ) , throttle , oxygen masks + pass ##ng ##rs , radio call . [ e ##os ] all that in 20 seconds ? [ e ##os ] $ hash ##tag $ [ e ##os ] [SEP] [PAD]
1	comment	comment	0.66	[CLS] police have named the cop who shot michael brown . [ e ##os ] $ mention $ ' s latest report from $ hash ##tag $ : $ ur ##l $ $ ur ##l $ [ e ##os ] police have named the cop who shot michael brown . [ e ##os ] $ mention $ ' s latest report from $ hash ##tag $ : $ ur ##l $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ blacks want to have control over the police . [ e ##os ] like lets form a committee and have a conversation . [ e ##os ] police do not [ e ##os ] [SEP] [PAD]
0	support	comment	0.89	"[CLS] . $ mention $ i demand you re ##tra ##ct the lie that people in $ hash ##tag $ were shouting "" kill the police "" , local reporting has ref ##uted your ugly racism [ e ##os ] $ mention $ $ mention $ $ mention $ them a a $ mention $ and a bunch of others need to re ##tra ##ct their lies [ e ##os ] [SEP] “ $ mention $ : $ mention $ $ mention $ $ mention $ them & amp ; $ mention $ & amp ; a bunch of others need to re ##tra ##ct their lies ” yu ##p ! [ e ##os ] $ ur ##l $ [ e ##os ] [SEP] [PAD]"
1	comment	comment	0.63	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] i do not like articles / opinions that do not source anything . . . it ' s so easy to do ! [ e ##os ] edit : so this is the shit show r / politics has become . [ e ##os ] stating that things should be sourced is now an unpopular opinion . [ e ##os ] lo ##l [ e ##os ] [SEP] then go ahead and use google if you ' re suspicious of anything in the article . [ e ##os ] if you find any errors , please do post them . [ e ##os ] [SEP]
1	comment	comment	0.49	[CLS] canadian soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ , on ##t . [ e ##os ] canadian soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ , on ##t . [ e ##os ] [SEP] mt “ $ mention $ : soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ ” [ e ##os ] [SEP]
0	deny	comment	0.61	[CLS] canadian soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ , on ##t . [ e ##os ] $ mention $ $ mention $ $ mention $ may he rest in peace . [ e ##os ] sad . [ e ##os ] no other words . [ e ##os ] just sad . [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ leslie on global just retracted th ##t ! [ e ##os ] soldier is still alive ! [ e ##os ] jason kenny t ##wt misunderstanding of some sort [ e ##os ] [SEP]
0	query	comment	0.57	[CLS] canadian soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ , on ##t . [ e ##os ] canadian soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ , on ##t . [ e ##os ] [SEP] $ mention $ pl ##s tell us how our soldier is doing ? [ e ##os ] please tell us he will be all ##right . [ e ##os ] $ hash ##tag $ $ hash ##tag $ [ e ##os ] [SEP]
1	comment	comment	0.47	[CLS] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] [SEP] $ mention $ $ mention $ security note : your doors should have bars that drop down , so you do not need to pile furniture to block them . [ e ##os ] [SEP]
1	comment	comment	0.61	[CLS] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] [SEP] $ mention $ great to hear mark - stay safe and prayers for everyone ' s safety ! [ e ##os ] wow , this changes our country : ( [ e ##os ] [SEP]
0	deny	comment	0.75	"[CLS] . $ mention $ i demand you re ##tra ##ct the lie that people in $ hash ##tag $ were shouting "" kill the police "" , local reporting has ref ##uted your ugly racism [ e ##os ] $ mention $ $ mention $ $ mention $ yes re ##tra ##ct the lie , do not try and cover it up . [ e ##os ] issue a re ##tra ##ction admit error & amp ; show journalist ##ic integrity [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ them a a $ mention $ and a bunch of others need to re ##tra ##ct their lies [ e ##os ] [SEP] [PAD] [PAD] [PAD]"
1	comment	comment	0.85	[CLS] ongoing hostage situation in sydney cafe . [ e ##os ] $ hash ##tag $ major landmarks like the sydney opera house evacuated $ ur ##l $ [ e ##os ] did your host really say we should not jump to conclusions ? [ e ##os ] you think the guy with a gun is pissed off about coffee ? [ e ##os ] c ' mon $ mention $ [ e ##os ] [SEP] $ mention $ $ mention $ right . [ e ##os ] maybe they ' re a bunch of christians in there with the flag with arabic writing on it . [ e ##os ] you never know . [ e ##os ] [SEP] [PAD] [PAD]
0	query	comment	0.53	[CLS] canadian soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ , on ##t . [ e ##os ] canadian soldier who was shot at $ hash ##tag $ ' s war memorial is a res ##er ##vis ##t serving with the argyll and sutherland highlanders in $ hash ##tag $ , on ##t . [ e ##os ] [SEP] $ mention $ $ mention $ is he ok ? [ e ##os ] american news sources say he was killed but i have not seen any canadian reports indicating his condition . [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.66	[CLS] the latest $ mention $ on $ hash ##tag $ shooting ##s . [ e ##os ] gun ##man killed inside parliament , soldier shot at war memorial . [ e ##os ] $ ur ##l $ $ hash ##tag $ [ e ##os ] the latest $ mention $ on $ hash ##tag $ shooting ##s . [ e ##os ] gun ##man killed inside parliament , soldier shot at war memorial . [ e ##os ] $ ur ##l $ $ hash ##tag $ [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ round up these asshole ##s and send them all to hell . . . [ e ##os ] [SEP] [PAD] [PAD]
1	query	query	0.59	[CLS] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] [SEP] $ mention $ what is recent ? [ e ##os ] any breaking news ? [ e ##os ] is the gun ##man dead ? [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.62	[CLS] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] [SEP] $ mention $ i hope you are safe - stay strong . [ e ##os ] thoughts are with you and everyone at parliament . [ e ##os ] [SEP] [PAD] [PAD]
0	query	comment	0.57	[CLS] at the war memorial in . [ e ##os ] ottawa . [ e ##os ] a soldier has been shot . [ e ##os ] they are giving him treatment now . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] at the war memorial in . [ e ##os ] ottawa . [ e ##os ] a soldier has been shot . [ e ##os ] they are giving him treatment now . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ mention $ has the uniform become a bulls - eye ? [ e ##os ] [SEP] [PAD] [PAD]
0	deny	comment	0.76	"[CLS] "" go online & amp ; put down ' hillary clinton illness , ' "" rudy says . [ e ##os ] yes - - but look up the truth - - not health sm ##ears $ ur ##l $ [ e ##os ] "" go online & amp ; put down ' hillary clinton illness , ' "" rudy says . [ e ##os ] yes - - but look up the truth - - not health sm ##ears $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ mention $ yeah the old bat being carried up stairs and propped on pillows is a "" sm ##ear "" . [ e ##os ] [SEP] [PAD] [PAD]"
